timestamp,buyer,seller,symbol,currency,price,quantity,day,trade_notional,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price_clean,spread,mid_diff_vs_raw,bid_depth_3,ask_depth_3,imbalance_l1,microprice,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess
236400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,9,-2,90054.0,9990.0,15.0,,,,,10006.0,15.0,10008.0,25.0,,,9998.0,16.0,0.0,15.0,40.0,0.0,9998.0,8.0,16.0,0.0,buy_aggressor
236600,,,ASH_COATED_OSMIUM,XIRECS,9990.0,10,-2,99900.0,9990.0,11.0,9987.0,26.0,,,10006.0,11.0,10008.0,26.0,,,9998.0,16.0,0.0,37.0,37.0,0.0,9998.0,-8.0,0.0,-16.0,sell_aggressor
236800,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-2,20012.0,9990.0,14.0,9987.0,24.0,,,10006.0,14.0,10008.0,24.0,,,9998.0,16.0,0.0,38.0,38.0,0.0,9998.0,8.0,16.0,0.0,buy_aggressor
242400,,,ASH_COATED_OSMIUM,XIRECS,10008.0,5,-2,50040.0,9989.0,15.0,9987.0,23.0,,,10008.0,23.0,,,,,9998.5,19.0,0.0,38.0,23.0,-0.21052631578947367,9996.5,9.5,19.0,0.0,buy_aggressor
242600,,,ASH_COATED_OSMIUM,XIRECS,10005.0,4,-2,40020.0,9989.0,13.0,9986.0,24.0,,,10005.0,13.0,,,,,9997.0,16.0,0.0,37.0,13.0,0.0,9997.0,8.0,16.0,0.0,buy_aggressor
244000,,,ASH_COATED_OSMIUM,XIRECS,10005.0,2,-2,20010.0,9987.0,27.0,,,,,10005.0,12.0,10008.0,27.0,,,9996.0,18.0,0.0,27.0,39.0,0.38461538461538464,9999.461538461539,9.0,18.0,0.0,buy_aggressor
245900,,,ASH_COATED_OSMIUM,XIRECS,9990.0,3,-2,29970.0,9990.0,14.0,,,,,10009.0,27.0,,,,,9999.5,19.0,0.0,14.0,27.0,-0.3170731707317073,9996.487804878048,-9.5,0.0,-19.0,sell_aggressor
249700,,,ASH_COATED_OSMIUM,XIRECS,9990.0,4,-2,39960.0,9990.0,15.0,9987.0,28.0,,,10006.0,15.0,10008.0,28.0,,,9998.0,16.0,0.0,43.0,43.0,0.0,9998.0,-8.0,0.0,-16.0,sell_aggressor
253000,,,ASH_COATED_OSMIUM,XIRECS,10007.0,2,-2,20014.0,9989.0,27.0,,,,,10007.0,12.0,10010.0,27.0,,,9998.0,18.0,0.0,27.0,39.0,0.38461538461538464,10001.461538461539,9.0,18.0,0.0,buy_aggressor
254100,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,-2,40000.0,10000.0,2.0,9990.0,13.0,,,10006.0,13.0,10009.0,24.0,,,10003.0,6.0,0.0,15.0,37.0,-0.7333333333333333,10000.8,-3.0,0.0,-6.0,sell_aggressor
254400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,2,-2,19990.0,9995.0,3.0,9990.0,15.0,9987.0,24.0,10006.0,15.0,10008.0,24.0,,,10000.5,11.0,0.0,42.0,39.0,-0.6666666666666666,9996.833333333334,-5.5,0.0,-11.0,sell_aggressor
255200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,2,-2,19978.0,9989.0,11.0,9986.0,26.0,,,10005.0,11.0,10007.0,26.0,,,9997.0,16.0,0.0,37.0,37.0,0.0,9997.0,-8.0,0.0,-16.0,sell_aggressor
257500,,,ASH_COATED_OSMIUM,XIRECS,10004.0,5,-2,50020.0,9988.0,11.0,9985.0,24.0,,,10004.0,11.0,,,,,9996.0,16.0,0.0,35.0,11.0,0.0,9996.0,8.0,16.0,0.0,buy_aggressor
260000,,,ASH_COATED_OSMIUM,XIRECS,10003.0,7,-2,70021.0,9987.0,10.0,9985.0,28.0,,,10003.0,10.0,10006.0,28.0,,,9995.0,16.0,0.0,38.0,38.0,0.0,9995.0,8.0,16.0,0.0,buy_aggressor
260800,,,ASH_COATED_OSMIUM,XIRECS,9987.0,3,-2,29961.0,9987.0,10.0,9985.0,23.0,,,10003.0,10.0,10006.0,23.0,,,9995.0,16.0,0.0,33.0,33.0,0.0,9995.0,-8.0,0.0,-16.0,sell_aggressor
261600,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,-2,40012.0,9985.0,25.0,,,,,10003.0,10.0,,,,,9994.0,18.0,0.0,25.0,10.0,0.42857142857142855,9997.857142857143,9.0,18.0,0.0,buy_aggressor
263500,,,ASH_COATED_OSMIUM,XIRECS,9986.0,3,-2,29958.0,9986.0,14.0,9984.0,26.0,,,10002.0,14.0,10005.0,26.0,,,9994.0,16.0,0.0,40.0,40.0,0.0,9994.0,-8.0,0.0,-16.0,sell_aggressor
269500,,,ASH_COATED_OSMIUM,XIRECS,10002.0,2,-2,20004.0,9984.0,10.0,9981.0,21.0,,,10002.0,21.0,,,,,9993.0,18.0,0.0,31.0,21.0,-0.3548387096774194,9989.806451612903,9.0,18.0,0.0,buy_aggressor
274300,,,ASH_COATED_OSMIUM,XIRECS,9985.0,5,-2,49925.0,9985.0,25.0,,,,,10003.0,14.0,10006.0,25.0,,,9994.0,18.0,0.0,25.0,39.0,0.28205128205128205,9996.538461538461,-9.0,0.0,-18.0,sell_aggressor
281200,,,ASH_COATED_OSMIUM,XIRECS,9983.0,3,-2,29949.0,9983.0,11.0,9980.0,30.0,,,9999.0,11.0,10001.0,30.0,,,9991.0,16.0,0.0,41.0,41.0,0.0,9991.0,-8.0,0.0,-16.0,sell_aggressor
281300,,,ASH_COATED_OSMIUM,XIRECS,9983.0,4,-2,39932.0,9983.0,14.0,9981.0,22.0,,,9999.0,14.0,10002.0,22.0,,,9991.0,16.0,0.0,36.0,36.0,0.0,9991.0,-8.0,0.0,-16.0,sell_aggressor
281600,,,ASH_COATED_OSMIUM,XIRECS,10000.0,5,-2,50000.0,9984.0,10.0,9981.0,28.0,,,10000.0,10.0,10002.0,28.0,,,9992.0,16.0,0.0,38.0,38.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
282600,,,ASH_COATED_OSMIUM,XIRECS,10002.0,6,-2,60012.0,9983.0,25.0,,,,,10002.0,11.0,10004.0,25.0,,,9992.5,19.0,0.0,25.0,36.0,0.3888888888888889,9996.194444444445,9.5,19.0,0.0,buy_aggressor
285400,,,ASH_COATED_OSMIUM,XIRECS,9987.0,10,-2,99870.0,9987.0,13.0,,,,,10005.0,20.0,,,,,9996.0,18.0,0.0,13.0,20.0,-0.21212121212121213,9994.09090909091,-9.0,0.0,-18.0,sell_aggressor
288300,,,ASH_COATED_OSMIUM,XIRECS,10001.0,7,-2,70007.0,9985.0,14.0,9982.0,21.0,,,10001.0,14.0,10003.0,21.0,,,9993.0,16.0,0.0,35.0,35.0,0.0,9993.0,8.0,16.0,0.0,buy_aggressor
289400,,,ASH_COATED_OSMIUM,XIRECS,9986.0,6,-2,59916.0,9986.0,12.0,9983.0,23.0,,,10002.0,12.0,10004.0,23.0,,,9994.0,16.0,0.0,35.0,35.0,0.0,9994.0,-8.0,0.0,-16.0,sell_aggressor
291200,,,ASH_COATED_OSMIUM,XIRECS,9986.0,7,-2,69902.0,9986.0,15.0,9984.0,28.0,,,10005.0,28.0,,,,,9995.5,19.0,0.0,43.0,28.0,-0.3023255813953488,9992.627906976744,-9.5,0.0,-19.0,sell_aggressor
292200,,,ASH_COATED_OSMIUM,XIRECS,9986.0,2,-2,19972.0,9986.0,11.0,9983.0,27.0,,,10002.0,11.0,10004.0,27.0,,,9994.0,16.0,0.0,38.0,38.0,0.0,9994.0,-8.0,0.0,-16.0,sell_aggressor
295400,,,ASH_COATED_OSMIUM,XIRECS,10001.0,6,-2,60006.0,9991.0,2.0,9985.0,12.0,,,10001.0,12.0,10004.0,29.0,,,9996.0,10.0,0.0,14.0,41.0,-0.7142857142857143,9992.42857142857,5.0,10.0,0.0,buy_aggressor
297600,,,ASH_COATED_OSMIUM,XIRECS,10003.0,6,-2,60018.0,9987.0,11.0,9985.0,22.0,,,10003.0,11.0,10006.0,22.0,,,9995.0,16.0,0.0,33.0,33.0,0.0,9995.0,8.0,16.0,0.0,buy_aggressor
298600,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-2,20012.0,9987.0,12.0,9985.0,28.0,,,10006.0,28.0,,,,,9996.5,19.0,0.0,40.0,28.0,-0.4,9992.7,9.5,19.0,0.0,buy_aggressor
300000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6,-2,60000.0,9984.0,12.0,9982.0,28.0,,,10000.0,12.0,10003.0,28.0,,,9992.0,16.0,0.0,40.0,40.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
300900,,,ASH_COATED_OSMIUM,XIRECS,9982.0,10,-2,99820.0,9982.0,10.0,9980.0,30.0,,,10001.0,30.0,,,,,9991.5,19.0,0.0,40.0,30.0,-0.5,9986.75,-9.5,0.0,-19.0,sell_aggressor
302000,,,ASH_COATED_OSMIUM,XIRECS,9981.0,6,-2,59886.0,9982.0,13.0,9979.0,28.0,,,9998.0,13.0,10000.0,28.0,,,9990.0,16.0,0.0,41.0,41.0,0.0,9990.0,-9.0,-1.0,-17.0,sell_aggressor
303700,,,ASH_COATED_OSMIUM,XIRECS,10000.0,5,-2,50000.0,9984.0,10.0,9981.0,26.0,,,10000.0,10.0,,,,,9992.0,16.0,0.0,36.0,10.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
304000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,5,-2,50000.0,9984.0,12.0,,,,,10000.0,12.0,10002.0,23.0,,,9992.0,16.0,0.0,12.0,35.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
306100,,,ASH_COATED_OSMIUM,XIRECS,9985.0,9,-2,89865.0,9985.0,11.0,9982.0,23.0,,,10001.0,11.0,10003.0,23.0,,,9993.0,16.0,0.0,34.0,34.0,0.0,9993.0,-8.0,0.0,-16.0,sell_aggressor
306400,,,ASH_COATED_OSMIUM,XIRECS,10001.0,7,-2,70007.0,9985.0,10.0,9982.0,30.0,,,10001.0,10.0,10003.0,30.0,,,9993.0,16.0,0.0,40.0,40.0,0.0,9993.0,8.0,16.0,0.0,buy_aggressor
313700,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,-2,40000.0,9984.0,13.0,9981.0,26.0,,,10000.0,13.0,10002.0,26.0,,,9992.0,16.0,0.0,39.0,39.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
314200,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,-2,40000.0,9984.0,11.0,9982.0,24.0,,,10000.0,11.0,,,,,9992.0,16.0,0.0,35.0,11.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
315300,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6,-2,60000.0,9984.0,15.0,,,,,10000.0,15.0,,,,,9992.0,16.0,0.0,15.0,15.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
316200,,,ASH_COATED_OSMIUM,XIRECS,9985.0,3,-2,29955.0,9985.0,11.0,9982.0,20.0,,,10000.0,11.0,,,,,9992.5,15.0,0.0,31.0,11.0,0.0,9992.5,-7.5,0.0,-15.0,sell_aggressor
318800,,,ASH_COATED_OSMIUM,XIRECS,9986.0,7,-2,69902.0,9986.0,12.0,9983.0,26.0,,,10004.0,26.0,,,,,9995.0,18.0,0.0,38.0,26.0,-0.3684210526315789,9991.684210526315,-9.0,0.0,-18.0,sell_aggressor
321100,,,ASH_COATED_OSMIUM,XIRECS,10002.0,6,-2,60012.0,9986.0,14.0,9984.0,25.0,,,10002.0,14.0,10005.0,25.0,,,9994.0,16.0,0.0,39.0,39.0,0.0,9994.0,8.0,16.0,0.0,buy_aggressor
324600,,,ASH_COATED_OSMIUM,XIRECS,10002.0,6,-2,60012.0,9984.0,21.0,,,,,10002.0,15.0,10005.0,21.0,,,9993.0,18.0,0.0,21.0,36.0,0.16666666666666666,9994.5,9.0,18.0,0.0,buy_aggressor
330800,,,ASH_COATED_OSMIUM,XIRECS,9982.0,6,-2,59892.0,9982.0,25.0,,,,,10003.0,25.0,,,,,9992.5,21.0,0.0,25.0,25.0,0.0,9992.5,-10.5,0.0,-21.0,sell_aggressor
333400,,,ASH_COATED_OSMIUM,XIRECS,9983.0,10,-2,99830.0,9983.0,11.0,9980.0,27.0,,,9999.0,11.0,10001.0,27.0,,,9991.0,16.0,0.0,38.0,38.0,0.0,9991.0,-8.0,0.0,-16.0,sell_aggressor
333600,,,ASH_COATED_OSMIUM,XIRECS,9999.0,5,-2,49995.0,9980.0,26.0,,,,,9999.0,11.0,10001.0,26.0,,,9989.5,19.0,0.0,26.0,37.0,0.40540540540540543,9993.351351351352,9.5,19.0,0.0,buy_aggressor
346700,,,ASH_COATED_OSMIUM,XIRECS,9979.0,3,-2,29937.0,9979.0,21.0,,,,,9998.0,13.0,,,,,9988.5,19.0,0.0,21.0,13.0,0.23529411764705882,9990.735294117647,-9.5,0.0,-19.0,sell_aggressor
349500,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,-2,59994.0,9980.0,30.0,,,,,9999.0,11.0,10001.0,30.0,,,9989.5,19.0,0.0,30.0,41.0,0.4634146341463415,9993.90243902439,9.5,19.0,0.0,buy_aggressor
351800,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,-2,40012.0,9987.0,13.0,9985.0,21.0,,,10003.0,13.0,10006.0,21.0,,,9995.0,16.0,0.0,34.0,34.0,0.0,9995.0,8.0,16.0,0.0,buy_aggressor
354200,,,ASH_COATED_OSMIUM,XIRECS,9986.0,6,-2,59916.0,9986.0,12.0,9984.0,21.0,,,10002.0,12.0,10005.0,21.0,,,9994.0,16.0,0.0,33.0,33.0,0.0,9994.0,-8.0,0.0,-16.0,sell_aggressor
354700,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,-2,40012.0,9987.0,14.0,9984.0,20.0,,,10003.0,14.0,10005.0,20.0,,,9995.0,16.0,0.0,34.0,34.0,0.0,9995.0,8.0,16.0,0.0,buy_aggressor
355900,,,ASH_COATED_OSMIUM,XIRECS,10006.0,6,-2,60036.0,9988.0,12.0,9985.0,20.0,,,10006.0,20.0,,,,,9997.0,18.0,0.0,32.0,20.0,-0.25,9994.75,9.0,18.0,0.0,buy_aggressor
361700,,,ASH_COATED_OSMIUM,XIRECS,10005.0,2,-2,20010.0,9987.0,28.0,,,,,10005.0,14.0,10008.0,28.0,,,9996.0,18.0,0.0,28.0,42.0,0.3333333333333333,9999.0,9.0,18.0,0.0,buy_aggressor
364000,,,ASH_COATED_OSMIUM,XIRECS,10007.0,9,-2,90063.0,9994.0,2.0,9986.0,28.0,,,10007.0,28.0,,,,,10000.5,13.0,0.0,30.0,28.0,-0.8666666666666667,9994.866666666667,6.5,13.0,0.0,buy_aggressor
367100,,,ASH_COATED_OSMIUM,XIRECS,10007.0,5,-2,50035.0,9991.0,15.0,9988.0,22.0,,,10007.0,15.0,,,,,9999.0,16.0,0.0,37.0,15.0,0.0,9999.0,8.0,16.0,0.0,buy_aggressor
368100,,,ASH_COATED_OSMIUM,XIRECS,10009.0,6,-2,60054.0,9993.0,12.0,9990.0,22.0,,,10009.0,12.0,10011.0,22.0,,,10001.0,16.0,0.0,34.0,34.0,0.0,10001.0,8.0,16.0,0.0,buy_aggressor
370400,,,ASH_COATED_OSMIUM,XIRECS,9993.0,6,-2,59958.0,9993.0,15.0,,,,,10011.0,24.0,,,,,10002.0,18.0,0.0,15.0,24.0,-0.23076923076923078,9999.923076923076,-9.0,0.0,-18.0,sell_aggressor
370700,,,ASH_COATED_OSMIUM,XIRECS,9993.0,8,-2,79944.0,9993.0,11.0,9990.0,26.0,,,10009.0,11.0,10011.0,26.0,,,10001.0,16.0,0.0,37.0,37.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
372600,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-2,59940.0,9990.0,30.0,,,,,10009.0,14.0,10011.0,30.0,,,9999.5,19.0,0.0,30.0,44.0,0.36363636363636365,10002.954545454546,-9.5,0.0,-19.0,sell_aggressor
377800,,,ASH_COATED_OSMIUM,XIRECS,10008.0,7,-2,70056.0,9990.0,30.0,,,,,10008.0,10.0,10011.0,30.0,,,9999.0,18.0,0.0,30.0,40.0,0.5,10003.5,9.0,18.0,0.0,buy_aggressor
379600,,,ASH_COATED_OSMIUM,XIRECS,9994.0,2,-2,19988.0,9994.0,10.0,9991.0,30.0,,,10010.0,10.0,,,,,10002.0,16.0,0.0,40.0,10.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
385000,,,ASH_COATED_OSMIUM,XIRECS,10005.0,4,-2,40020.0,9995.0,14.0,,,,,10005.0,1.0,10011.0,14.0,10014.0,29.0,10000.0,10.0,0.0,14.0,44.0,0.8666666666666667,10004.333333333334,5.0,10.0,0.0,buy_aggressor
387100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,3,-2,30030.0,9994.0,11.0,9991.0,22.0,,,10010.0,11.0,,,,,10002.0,16.0,0.0,33.0,11.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
387100,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-2,49970.0,9994.0,11.0,9991.0,22.0,,,10010.0,11.0,,,,,10002.0,16.0,0.0,33.0,11.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
390000,,,ASH_COATED_OSMIUM,XIRECS,9995.0,5,-2,49975.0,9995.0,11.0,9993.0,23.0,,,10011.0,11.0,10014.0,23.0,,,10003.0,16.0,0.0,34.0,34.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
391500,,,ASH_COATED_OSMIUM,XIRECS,9992.0,7,-2,69944.0,9992.0,20.0,,,,,10011.0,14.0,10013.0,20.0,,,10001.5,19.0,0.0,20.0,34.0,0.17647058823529413,10003.176470588236,-9.5,0.0,-19.0,sell_aggressor
394100,,,ASH_COATED_OSMIUM,XIRECS,10013.0,7,-2,70091.0,9995.0,25.0,,,,,10013.0,11.0,10016.0,25.0,,,10004.0,18.0,0.0,25.0,36.0,0.3888888888888889,10007.5,9.0,18.0,0.0,buy_aggressor
395900,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3,-2,29988.0,9996.0,13.0,9993.0,24.0,,,10012.0,13.0,10014.0,24.0,,,10004.0,16.0,0.0,37.0,37.0,0.0,10004.0,-8.0,0.0,-16.0,sell_aggressor
396400,,,ASH_COATED_OSMIUM,XIRECS,9996.0,8,-2,79968.0,9996.0,14.0,,,,,10012.0,14.0,10015.0,30.0,,,10004.0,16.0,0.0,14.0,44.0,0.0,10004.0,-8.0,0.0,-16.0,sell_aggressor
399900,,,ASH_COATED_OSMIUM,XIRECS,9995.0,9,-2,89955.0,9995.0,11.0,9992.0,25.0,,,10011.0,11.0,10013.0,25.0,,,10003.0,16.0,0.0,36.0,36.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
401400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-2,59970.0,9995.0,10.0,9992.0,30.0,,,10011.0,10.0,10013.0,30.0,,,10003.0,16.0,0.0,40.0,40.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
402300,,,ASH_COATED_OSMIUM,XIRECS,10014.0,7,-2,70098.0,9996.0,10.0,9993.0,23.0,,,10014.0,23.0,,,,,10005.0,18.0,0.0,33.0,23.0,-0.3939393939393939,10001.454545454546,9.0,18.0,0.0,buy_aggressor
403200,,,ASH_COATED_OSMIUM,XIRECS,9999.0,5,-2,49995.0,9999.0,5.0,9994.0,12.0,9991.0,30.0,10010.0,12.0,10012.0,30.0,,,10004.5,11.0,0.0,47.0,42.0,-0.4117647058823529,10002.235294117647,-5.5,0.0,-11.0,sell_aggressor
404200,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2,60060.0,10000.0,4.0,,,,,10010.0,13.0,,,,,10005.0,10.0,0.0,4.0,13.0,-0.5294117647058824,10002.35294117647,5.0,10.0,0.0,buy_aggressor
412200,,,ASH_COATED_OSMIUM,XIRECS,9997.0,2,-2,19994.0,9997.0,15.0,9995.0,27.0,,,10013.0,15.0,10016.0,27.0,,,10005.0,16.0,0.0,42.0,42.0,0.0,10005.0,-8.0,0.0,-16.0,sell_aggressor
414900,,,ASH_COATED_OSMIUM,XIRECS,9998.0,8,-2,79984.0,9998.0,12.0,,,,,10014.0,12.0,10016.0,30.0,,,10006.0,16.0,0.0,12.0,42.0,0.0,10006.0,-8.0,0.0,-16.0,sell_aggressor
416800,,,ASH_COATED_OSMIUM,XIRECS,10018.0,9,-2,90162.0,10000.0,11.0,9997.0,20.0,,,10018.0,20.0,,,,,10009.0,18.0,0.0,31.0,20.0,-0.2903225806451613,10006.387096774193,9.0,18.0,0.0,buy_aggressor
417000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6,-2,60000.0,10000.0,13.0,9997.0,26.0,,,10009.0,5.0,10016.0,13.0,10018.0,26.0,10004.5,9.0,0.0,39.0,44.0,0.4444444444444444,10006.5,-4.5,0.0,-9.0,sell_aggressor
418000,,,ASH_COATED_OSMIUM,XIRECS,10018.0,6,-2,60108.0,9999.0,13.0,9997.0,25.0,,,10018.0,25.0,,,,,10008.5,19.0,0.0,38.0,25.0,-0.3157894736842105,10005.5,9.5,19.0,0.0,buy_aggressor
436300,,,ASH_COATED_OSMIUM,XIRECS,9999.0,3,-2,29997.0,9999.0,12.0,9996.0,25.0,,,10015.0,12.0,10017.0,25.0,,,10007.0,16.0,0.0,37.0,37.0,0.0,10007.0,-8.0,0.0,-16.0,sell_aggressor
438600,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,-2,59970.0,9995.0,15.0,9993.0,25.0,,,10011.0,15.0,10014.0,25.0,,,10003.0,16.0,0.0,40.0,40.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
439300,,,ASH_COATED_OSMIUM,XIRECS,9992.0,10,-2,99920.0,9992.0,27.0,,,,,10011.0,10.0,10013.0,27.0,,,10001.5,19.0,0.0,27.0,37.0,0.4594594594594595,10005.864864864865,-9.5,0.0,-19.0,sell_aggressor
441100,,,ASH_COATED_OSMIUM,XIRECS,9994.0,7,-2,69958.0,9994.0,14.0,9992.0,29.0,,,10010.0,14.0,,,,,10002.0,16.0,0.0,43.0,14.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
444100,,,ASH_COATED_OSMIUM,XIRECS,10008.0,4,-2,40032.0,9992.0,15.0,,,,,10008.0,15.0,10011.0,20.0,,,10000.0,16.0,0.0,15.0,35.0,0.0,10000.0,8.0,16.0,0.0,buy_aggressor
447000,,,ASH_COATED_OSMIUM,XIRECS,10009.0,9,-2,90081.0,9998.0,3.0,9993.0,14.0,9990.0,28.0,10009.0,14.0,,,,,10003.5,11.0,0.0,45.0,14.0,-0.6470588235294118,9999.941176470587,5.5,11.0,0.0,buy_aggressor
449800,,,ASH_COATED_OSMIUM,XIRECS,9989.0,3,-2,29967.0,9989.0,23.0,,,,,10008.0,13.0,,,,,9998.5,19.0,0.0,23.0,13.0,0.2777777777777778,10001.138888888889,-9.5,0.0,-19.0,sell_aggressor
450700,,,ASH_COATED_OSMIUM,XIRECS,10007.0,6,-2,60042.0,9991.0,14.0,9989.0,28.0,,,10007.0,14.0,,,,,9999.0,16.0,0.0,42.0,14.0,0.0,9999.0,8.0,16.0,0.0,buy_aggressor
452000,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-2,20012.0,9990.0,15.0,,,,,10006.0,15.0,10009.0,24.0,,,9998.0,16.0,0.0,15.0,39.0,0.0,9998.0,8.0,16.0,0.0,buy_aggressor
453900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,2,-2,19984.0,9992.0,14.0,9989.0,29.0,,,10008.0,14.0,10010.0,29.0,,,10000.0,16.0,0.0,43.0,43.0,0.0,10000.0,-8.0,0.0,-16.0,sell_aggressor
454100,,,ASH_COATED_OSMIUM,XIRECS,10007.0,6,-2,60042.0,9991.0,14.0,9989.0,23.0,,,10007.0,14.0,10010.0,23.0,,,9999.0,16.0,0.0,37.0,37.0,0.0,9999.0,8.0,16.0,0.0,buy_aggressor
454200,,,ASH_COATED_OSMIUM,XIRECS,9997.0,3,-2,29991.0,9997.0,3.0,9991.0,11.0,9989.0,30.0,10007.0,11.0,10010.0,30.0,,,10002.0,10.0,0.0,44.0,41.0,-0.5714285714285714,9999.142857142857,-5.0,0.0,-10.0,sell_aggressor
454800,,,ASH_COATED_OSMIUM,XIRECS,9993.0,4,-2,39972.0,9993.0,12.0,9990.0,26.0,,,10011.0,26.0,,,,,10002.0,18.0,0.0,38.0,26.0,-0.3684210526315789,9998.684210526315,-9.0,0.0,-18.0,sell_aggressor
455100,,,ASH_COATED_OSMIUM,XIRECS,9993.0,7,-2,69951.0,9993.0,13.0,9990.0,28.0,,,10009.0,13.0,,,,,10001.0,16.0,0.0,41.0,13.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
455800,,,ASH_COATED_OSMIUM,XIRECS,9993.0,5,-2,49965.0,9993.0,10.0,,,,,10009.0,10.0,,,,,10001.0,16.0,0.0,10.0,10.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
460600,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2,60060.0,9994.0,12.0,9991.0,20.0,,,10010.0,12.0,10012.0,20.0,,,10002.0,16.0,0.0,32.0,32.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
462400,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,-2,60060.0,9994.0,14.0,,,,,10010.0,14.0,,,,,10002.0,16.0,0.0,14.0,14.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
463200,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,-2,29979.0,9993.0,13.0,,,,,10009.0,13.0,10012.0,25.0,,,10001.0,16.0,0.0,13.0,38.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
469900,,,ASH_COATED_OSMIUM,XIRECS,9992.0,2,-2,19984.0,9992.0,30.0,,,,,10010.0,12.0,,,,,10001.0,18.0,0.0,30.0,12.0,0.42857142857142855,10004.857142857143,-9.0,0.0,-18.0,sell_aggressor
472500,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,-2,49970.0,9994.0,12.0,9991.0,20.0,,,10010.0,12.0,10012.0,20.0,,,10002.0,16.0,0.0,32.0,32.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
473000,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,-2,50050.0,9994.0,12.0,,,,,10010.0,12.0,10012.0,23.0,,,10002.0,16.0,0.0,12.0,35.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
475900,,,ASH_COATED_OSMIUM,XIRECS,10009.0,5,-2,50045.0,9991.0,25.0,,,,,10009.0,13.0,,,,,10000.0,18.0,0.0,25.0,13.0,0.3157894736842105,10002.842105263158,9.0,18.0,0.0,buy_aggressor
479000,,,ASH_COATED_OSMIUM,XIRECS,9991.0,2,-2,19982.0,9991.0,24.0,,,,,10012.0,24.0,,,,,10001.5,21.0,0.0,24.0,24.0,0.0,10001.5,-10.5,0.0,-21.0,sell_aggressor
479500,,,ASH_COATED_OSMIUM,XIRECS,10010.0,4,-2,40040.0,9994.0,11.0,9992.0,24.0,,,10010.0,11.0,,,,,10002.0,16.0,0.0,35.0,11.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
