timestamp,buyer,seller,symbol_trade,currency,price,quantity,day_trade,trade_notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,microprice,best_bid_notional,best_ask_notional,imbalance_l1,bid_depth_3,ask_depth_3,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess,day,symbol
175000,,,ASH_COATED_OSMIUM,XIRECS,9998.0,3,-2,29994.0,-2,ASH_COATED_OSMIUM,9998.0,5.0,9992.0,14.0,,,10008.0,14.0,10011.0,28.0,,,10003.0,0.0,10.0,10000.631578947368,49990.0,140112.0,-0.47368421052631576,19.0,42.0,-5.0,0.0,-10.0,sell_aggressor,-2,ASH_COATED_OSMIUM
175400,,,ASH_COATED_OSMIUM,XIRECS,10011.0,4,-2,40044.0,-2,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,26.0,,,10011.0,26.0,,,,,10002.0,0.0,18.0,9999.3,139902.0,260286.0,-0.3,40.0,26.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
179600,,,ASH_COATED_OSMIUM,XIRECS,10009.0,10,-2,100090.0,-2,ASH_COATED_OSMIUM,9993.0,14.0,9991.0,21.0,,,10009.0,14.0,10012.0,21.0,,,10001.0,0.0,16.0,10001.0,139902.0,140126.0,0.0,35.0,35.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
183600,,,ASH_COATED_OSMIUM,XIRECS,10010.0,10,-2,100100.0,-2,ASH_COATED_OSMIUM,9994.0,14.0,9991.0,22.0,,,10010.0,14.0,10012.0,22.0,,,10002.0,0.0,16.0,10002.0,139916.0,140140.0,0.0,36.0,36.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
184400,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,-2,50050.0,-2,ASH_COATED_OSMIUM,9994.0,13.0,,,,,10010.0,13.0,10012.0,28.0,,,10002.0,0.0,16.0,10002.0,129922.0,130130.0,0.0,13.0,41.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
184800,,,ASH_COATED_OSMIUM,XIRECS,9993.0,2,-2,19986.0,-2,ASH_COATED_OSMIUM,9993.0,10.0,,,,,10009.0,10.0,10012.0,23.0,,,10001.0,0.0,16.0,10001.0,99930.0,100090.0,0.0,10.0,33.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
186400,,,ASH_COATED_OSMIUM,XIRECS,9992.0,5,-2,49960.0,-2,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,28.0,,,10008.0,12.0,10011.0,28.0,,,10000.0,0.0,16.0,10000.0,119904.0,120096.0,0.0,40.0,40.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
190100,,,ASH_COATED_OSMIUM,XIRECS,10009.0,3,-2,30027.0,-2,ASH_COATED_OSMIUM,9993.0,15.0,9990.0,23.0,,,10009.0,15.0,10011.0,23.0,,,10001.0,0.0,16.0,10001.0,149895.0,150135.0,0.0,38.0,38.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
190800,,,ASH_COATED_OSMIUM,XIRECS,9991.0,6,-2,59946.0,-2,ASH_COATED_OSMIUM,9991.0,15.0,9989.0,24.0,,,10007.0,15.0,10010.0,24.0,,,9999.0,0.0,16.0,9999.0,149865.0,150105.0,0.0,39.0,39.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
192800,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,-2,50030.0,-2,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,26.0,,,10006.0,11.0,,,,,9998.0,0.0,16.0,9998.0,109890.0,110066.0,0.0,37.0,11.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
194700,,,ASH_COATED_OSMIUM,XIRECS,9989.0,9,-2,89901.0,-2,ASH_COATED_OSMIUM,9989.0,10.0,9986.0,22.0,,,10007.0,22.0,,,,,9998.0,0.0,18.0,9994.625,99890.0,220154.0,-0.375,32.0,22.0,-9.0,0.0,-18.0,sell_aggressor,-2,ASH_COATED_OSMIUM
197100,,,ASH_COATED_OSMIUM,XIRECS,9987.0,3,-2,29961.0,-2,ASH_COATED_OSMIUM,9987.0,12.0,9984.0,22.0,,,10003.0,12.0,10005.0,22.0,,,9995.0,0.0,16.0,9995.0,119844.0,120036.0,0.0,34.0,34.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
200600,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6,-2,60000.0,-2,ASH_COATED_OSMIUM,9984.0,15.0,,,,,10000.0,15.0,10002.0,25.0,,,9992.0,0.0,16.0,9992.0,149760.0,150000.0,0.0,15.0,40.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
202700,,,ASH_COATED_OSMIUM,XIRECS,9987.0,2,-2,19974.0,-2,ASH_COATED_OSMIUM,9987.0,12.0,9984.0,29.0,,,10003.0,12.0,10005.0,29.0,,,9995.0,0.0,16.0,9995.0,119844.0,120036.0,0.0,41.0,41.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
203500,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3,-2,29988.0,-2,ASH_COATED_OSMIUM,9986.0,13.0,9984.0,27.0,,,9996.0,3.0,10002.0,13.0,,,9991.0,0.0,10.0,9994.125,129818.0,29988.0,0.625,40.0,16.0,5.0,10.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
206500,,,ASH_COATED_OSMIUM,XIRECS,9985.0,3,-2,29955.0,-2,ASH_COATED_OSMIUM,9985.0,26.0,,,,,10003.0,11.0,10006.0,26.0,,,9994.0,0.0,18.0,9997.648648648648,259610.0,110033.0,0.40540540540540543,26.0,37.0,-9.0,0.0,-18.0,sell_aggressor,-2,ASH_COATED_OSMIUM
207600,,,ASH_COATED_OSMIUM,XIRECS,10003.0,2,-2,20006.0,-2,ASH_COATED_OSMIUM,9987.0,11.0,9985.0,29.0,,,10003.0,11.0,10006.0,29.0,,,9995.0,0.0,16.0,9995.0,109857.0,110033.0,0.0,40.0,40.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
208500,,,ASH_COATED_OSMIUM,XIRECS,10003.0,9,-2,90027.0,-2,ASH_COATED_OSMIUM,9985.0,29.0,,,,,10003.0,13.0,10006.0,29.0,,,9994.0,0.0,18.0,9997.42857142857,289565.0,130039.0,0.38095238095238093,29.0,42.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
211000,,,ASH_COATED_OSMIUM,XIRECS,9987.0,2,-2,19974.0,-2,ASH_COATED_OSMIUM,9987.0,10.0,9985.0,29.0,,,10003.0,10.0,10006.0,29.0,,,9995.0,0.0,16.0,9995.0,99870.0,100030.0,0.0,39.0,39.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
216000,,,ASH_COATED_OSMIUM,XIRECS,9990.0,6,-2,59940.0,-2,ASH_COATED_OSMIUM,9990.0,13.0,9987.0,22.0,,,10006.0,13.0,10008.0,22.0,,,9998.0,0.0,16.0,9998.0,129870.0,130078.0,0.0,35.0,35.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
216600,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,-2,50030.0,-2,ASH_COATED_OSMIUM,9990.0,14.0,9987.0,26.0,,,10006.0,14.0,10008.0,26.0,,,9998.0,0.0,16.0,9998.0,139860.0,140084.0,0.0,40.0,40.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
220300,,,ASH_COATED_OSMIUM,XIRECS,10000.0,2,-2,20000.0,-2,ASH_COATED_OSMIUM,10000.0,4.0,9991.0,12.0,,,10007.0,12.0,10009.0,26.0,,,10003.5,0.0,7.0,10001.75,40000.0,120084.0,-0.5,16.0,38.0,-3.5,0.0,-7.0,sell_aggressor,-2,ASH_COATED_OSMIUM
221200,,,ASH_COATED_OSMIUM,XIRECS,9992.0,3,-2,29976.0,-2,ASH_COATED_OSMIUM,9992.0,15.0,,,,,10001.0,4.0,10008.0,15.0,,,9996.5,0.0,9.0,9999.105263157895,149880.0,40004.0,0.5789473684210527,15.0,19.0,-4.5,0.0,-9.0,sell_aggressor,-2,ASH_COATED_OSMIUM
224200,,,ASH_COATED_OSMIUM,XIRECS,10009.0,4,-2,40036.0,-2,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,23.0,,,10009.0,13.0,10011.0,23.0,,,10001.0,0.0,16.0,10001.0,129909.0,130117.0,0.0,36.0,36.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
225700,,,ASH_COATED_OSMIUM,XIRECS,10007.0,4,-2,40028.0,-2,ASH_COATED_OSMIUM,9989.0,20.0,,,,,10007.0,10.0,10010.0,20.0,,,9998.0,0.0,18.0,10001.0,199780.0,100070.0,0.3333333333333333,20.0,30.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
232000,,,ASH_COATED_OSMIUM,XIRECS,10006.0,4,-2,40024.0,-2,ASH_COATED_OSMIUM,9990.0,11.0,9987.0,30.0,,,10006.0,11.0,10008.0,30.0,,,9998.0,0.0,16.0,9998.0,109890.0,110066.0,0.0,41.0,41.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
232100,,,ASH_COATED_OSMIUM,XIRECS,9990.0,2,-2,19980.0,-2,ASH_COATED_OSMIUM,9990.0,15.0,9988.0,22.0,,,10000.0,4.0,10006.0,15.0,,,9995.0,0.0,10.0,9997.894736842105,149850.0,40000.0,0.5789473684210527,37.0,19.0,-5.0,0.0,-10.0,sell_aggressor,-2,ASH_COATED_OSMIUM
236400,,,ASH_COATED_OSMIUM,XIRECS,10006.0,9,-2,90054.0,-2,ASH_COATED_OSMIUM,9990.0,15.0,,,,,10006.0,15.0,10008.0,25.0,,,9998.0,0.0,16.0,9998.0,149850.0,150090.0,0.0,15.0,40.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
236600,,,ASH_COATED_OSMIUM,XIRECS,9990.0,10,-2,99900.0,-2,ASH_COATED_OSMIUM,9990.0,11.0,9987.0,26.0,,,10006.0,11.0,10008.0,26.0,,,9998.0,0.0,16.0,9998.0,109890.0,110066.0,0.0,37.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
236800,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-2,20012.0,-2,ASH_COATED_OSMIUM,9990.0,14.0,9987.0,24.0,,,10006.0,14.0,10008.0,24.0,,,9998.0,0.0,16.0,9998.0,139860.0,140084.0,0.0,38.0,38.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
242400,,,ASH_COATED_OSMIUM,XIRECS,10008.0,5,-2,50040.0,-2,ASH_COATED_OSMIUM,9989.0,15.0,9987.0,23.0,,,10008.0,23.0,,,,,9998.5,0.0,19.0,9996.5,149835.0,230184.0,-0.21052631578947367,38.0,23.0,9.5,19.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
242600,,,ASH_COATED_OSMIUM,XIRECS,10005.0,4,-2,40020.0,-2,ASH_COATED_OSMIUM,9989.0,13.0,9986.0,24.0,,,10005.0,13.0,,,,,9997.0,0.0,16.0,9997.0,129857.0,130065.0,0.0,37.0,13.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
244000,,,ASH_COATED_OSMIUM,XIRECS,10005.0,2,-2,20010.0,-2,ASH_COATED_OSMIUM,9987.0,27.0,,,,,10005.0,12.0,10008.0,27.0,,,9996.0,0.0,18.0,9999.461538461539,269649.0,120060.0,0.38461538461538464,27.0,39.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
245900,,,ASH_COATED_OSMIUM,XIRECS,9990.0,3,-2,29970.0,-2,ASH_COATED_OSMIUM,9990.0,14.0,,,,,10009.0,27.0,,,,,9999.5,0.0,19.0,9996.487804878048,139860.0,270243.0,-0.3170731707317073,14.0,27.0,-9.5,0.0,-19.0,sell_aggressor,-2,ASH_COATED_OSMIUM
249700,,,ASH_COATED_OSMIUM,XIRECS,9990.0,4,-2,39960.0,-2,ASH_COATED_OSMIUM,9990.0,15.0,9987.0,28.0,,,10006.0,15.0,10008.0,28.0,,,9998.0,0.0,16.0,9998.0,149850.0,150090.0,0.0,43.0,43.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
253000,,,ASH_COATED_OSMIUM,XIRECS,10007.0,2,-2,20014.0,-2,ASH_COATED_OSMIUM,9989.0,27.0,,,,,10007.0,12.0,10010.0,27.0,,,9998.0,0.0,18.0,10001.461538461539,269703.0,120084.0,0.38461538461538464,27.0,39.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
254100,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,-2,40000.0,-2,ASH_COATED_OSMIUM,10000.0,2.0,9990.0,13.0,,,10006.0,13.0,10009.0,24.0,,,10003.0,0.0,6.0,10000.8,20000.0,130078.0,-0.7333333333333333,15.0,37.0,-3.0,0.0,-6.0,sell_aggressor,-2,ASH_COATED_OSMIUM
254400,,,ASH_COATED_OSMIUM,XIRECS,9995.0,2,-2,19990.0,-2,ASH_COATED_OSMIUM,9995.0,3.0,9990.0,15.0,9987.0,24.0,10006.0,15.0,10008.0,24.0,,,10000.5,0.0,11.0,9996.833333333334,29985.0,150090.0,-0.6666666666666666,42.0,39.0,-5.5,0.0,-11.0,sell_aggressor,-2,ASH_COATED_OSMIUM
255200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,2,-2,19978.0,-2,ASH_COATED_OSMIUM,9989.0,11.0,9986.0,26.0,,,10005.0,11.0,10007.0,26.0,,,9997.0,0.0,16.0,9997.0,109879.0,110055.0,0.0,37.0,37.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
257500,,,ASH_COATED_OSMIUM,XIRECS,10004.0,5,-2,50020.0,-2,ASH_COATED_OSMIUM,9988.0,11.0,9985.0,24.0,,,10004.0,11.0,,,,,9996.0,0.0,16.0,9996.0,109868.0,110044.0,0.0,35.0,11.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
260000,,,ASH_COATED_OSMIUM,XIRECS,10003.0,7,-2,70021.0,-2,ASH_COATED_OSMIUM,9987.0,10.0,9985.0,28.0,,,10003.0,10.0,10006.0,28.0,,,9995.0,0.0,16.0,9995.0,99870.0,100030.0,0.0,38.0,38.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
260800,,,ASH_COATED_OSMIUM,XIRECS,9987.0,3,-2,29961.0,-2,ASH_COATED_OSMIUM,9987.0,10.0,9985.0,23.0,,,10003.0,10.0,10006.0,23.0,,,9995.0,0.0,16.0,9995.0,99870.0,100030.0,0.0,33.0,33.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
261600,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,-2,40012.0,-2,ASH_COATED_OSMIUM,9985.0,25.0,,,,,10003.0,10.0,,,,,9994.0,0.0,18.0,9997.857142857143,249625.0,100030.0,0.42857142857142855,25.0,10.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
263500,,,ASH_COATED_OSMIUM,XIRECS,9986.0,3,-2,29958.0,-2,ASH_COATED_OSMIUM,9986.0,14.0,9984.0,26.0,,,10002.0,14.0,10005.0,26.0,,,9994.0,0.0,16.0,9994.0,139804.0,140028.0,0.0,40.0,40.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
269500,,,ASH_COATED_OSMIUM,XIRECS,10002.0,2,-2,20004.0,-2,ASH_COATED_OSMIUM,9984.0,10.0,9981.0,21.0,,,10002.0,21.0,,,,,9993.0,0.0,18.0,9989.806451612903,99840.0,210042.0,-0.3548387096774194,31.0,21.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
274300,,,ASH_COATED_OSMIUM,XIRECS,9985.0,5,-2,49925.0,-2,ASH_COATED_OSMIUM,9985.0,25.0,,,,,10003.0,14.0,10006.0,25.0,,,9994.0,0.0,18.0,9996.538461538461,249625.0,140042.0,0.28205128205128205,25.0,39.0,-9.0,0.0,-18.0,sell_aggressor,-2,ASH_COATED_OSMIUM
281200,,,ASH_COATED_OSMIUM,XIRECS,9983.0,3,-2,29949.0,-2,ASH_COATED_OSMIUM,9983.0,11.0,9980.0,30.0,,,9999.0,11.0,10001.0,30.0,,,9991.0,0.0,16.0,9991.0,109813.0,109989.0,0.0,41.0,41.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
281300,,,ASH_COATED_OSMIUM,XIRECS,9983.0,4,-2,39932.0,-2,ASH_COATED_OSMIUM,9983.0,14.0,9981.0,22.0,,,9999.0,14.0,10002.0,22.0,,,9991.0,0.0,16.0,9991.0,139762.0,139986.0,0.0,36.0,36.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
281600,,,ASH_COATED_OSMIUM,XIRECS,10000.0,5,-2,50000.0,-2,ASH_COATED_OSMIUM,9984.0,10.0,9981.0,28.0,,,10000.0,10.0,10002.0,28.0,,,9992.0,0.0,16.0,9992.0,99840.0,100000.0,0.0,38.0,38.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
282600,,,ASH_COATED_OSMIUM,XIRECS,10002.0,6,-2,60012.0,-2,ASH_COATED_OSMIUM,9983.0,25.0,,,,,10002.0,11.0,10004.0,25.0,,,9992.5,0.0,19.0,9996.194444444445,249575.0,110022.0,0.3888888888888889,25.0,36.0,9.5,19.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
285400,,,ASH_COATED_OSMIUM,XIRECS,9987.0,10,-2,99870.0,-2,ASH_COATED_OSMIUM,9987.0,13.0,,,,,10005.0,20.0,,,,,9996.0,0.0,18.0,9994.09090909091,129831.0,200100.0,-0.21212121212121213,13.0,20.0,-9.0,0.0,-18.0,sell_aggressor,-2,ASH_COATED_OSMIUM
288300,,,ASH_COATED_OSMIUM,XIRECS,10001.0,7,-2,70007.0,-2,ASH_COATED_OSMIUM,9985.0,14.0,9982.0,21.0,,,10001.0,14.0,10003.0,21.0,,,9993.0,0.0,16.0,9993.0,139790.0,140014.0,0.0,35.0,35.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
289400,,,ASH_COATED_OSMIUM,XIRECS,9986.0,6,-2,59916.0,-2,ASH_COATED_OSMIUM,9986.0,12.0,9983.0,23.0,,,10002.0,12.0,10004.0,23.0,,,9994.0,0.0,16.0,9994.0,119832.0,120024.0,0.0,35.0,35.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
291200,,,ASH_COATED_OSMIUM,XIRECS,9986.0,7,-2,69902.0,-2,ASH_COATED_OSMIUM,9986.0,15.0,9984.0,28.0,,,10005.0,28.0,,,,,9995.5,0.0,19.0,9992.627906976744,149790.0,280140.0,-0.3023255813953488,43.0,28.0,-9.5,0.0,-19.0,sell_aggressor,-2,ASH_COATED_OSMIUM
292200,,,ASH_COATED_OSMIUM,XIRECS,9986.0,2,-2,19972.0,-2,ASH_COATED_OSMIUM,9986.0,11.0,9983.0,27.0,,,10002.0,11.0,10004.0,27.0,,,9994.0,0.0,16.0,9994.0,109846.0,110022.0,0.0,38.0,38.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
295400,,,ASH_COATED_OSMIUM,XIRECS,10001.0,6,-2,60006.0,-2,ASH_COATED_OSMIUM,9991.0,2.0,9985.0,12.0,,,10001.0,12.0,10004.0,29.0,,,9996.0,0.0,10.0,9992.42857142857,19982.0,120012.0,-0.7142857142857143,14.0,41.0,5.0,10.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
297600,,,ASH_COATED_OSMIUM,XIRECS,10003.0,6,-2,60018.0,-2,ASH_COATED_OSMIUM,9987.0,11.0,9985.0,22.0,,,10003.0,11.0,10006.0,22.0,,,9995.0,0.0,16.0,9995.0,109857.0,110033.0,0.0,33.0,33.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
298600,,,ASH_COATED_OSMIUM,XIRECS,10006.0,2,-2,20012.0,-2,ASH_COATED_OSMIUM,9987.0,12.0,9985.0,28.0,,,10006.0,28.0,,,,,9996.5,0.0,19.0,9992.7,119844.0,280168.0,-0.4,40.0,28.0,9.5,19.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
300000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6,-2,60000.0,-2,ASH_COATED_OSMIUM,9984.0,12.0,9982.0,28.0,,,10000.0,12.0,10003.0,28.0,,,9992.0,0.0,16.0,9992.0,119808.0,120000.0,0.0,40.0,40.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
300900,,,ASH_COATED_OSMIUM,XIRECS,9982.0,10,-2,99820.0,-2,ASH_COATED_OSMIUM,9982.0,10.0,9980.0,30.0,,,10001.0,30.0,,,,,9991.5,0.0,19.0,9986.75,99820.0,300030.0,-0.5,40.0,30.0,-9.5,0.0,-19.0,sell_aggressor,-2,ASH_COATED_OSMIUM
302000,,,ASH_COATED_OSMIUM,XIRECS,9981.0,6,-2,59886.0,-2,ASH_COATED_OSMIUM,9981.0,15.0,,,,,,,,,,,9981.0,0.0,,,149715.0,,,15.0,0.0,0.0,0.0,,sell_aggressor,-2,ASH_COATED_OSMIUM
303700,,,ASH_COATED_OSMIUM,XIRECS,10000.0,5,-2,50000.0,-2,ASH_COATED_OSMIUM,9984.0,10.0,9981.0,26.0,,,10000.0,10.0,,,,,9992.0,0.0,16.0,9992.0,99840.0,100000.0,0.0,36.0,10.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
304000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,5,-2,50000.0,-2,ASH_COATED_OSMIUM,9984.0,12.0,,,,,10000.0,12.0,10002.0,23.0,,,9992.0,0.0,16.0,9992.0,119808.0,120000.0,0.0,12.0,35.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
306100,,,ASH_COATED_OSMIUM,XIRECS,9985.0,9,-2,89865.0,-2,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,23.0,,,10001.0,11.0,10003.0,23.0,,,9993.0,0.0,16.0,9993.0,109835.0,110011.0,0.0,34.0,34.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
306400,,,ASH_COATED_OSMIUM,XIRECS,10001.0,7,-2,70007.0,-2,ASH_COATED_OSMIUM,9985.0,10.0,9982.0,30.0,,,10001.0,10.0,10003.0,30.0,,,9993.0,0.0,16.0,9993.0,99850.0,100010.0,0.0,40.0,40.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
313700,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,-2,40000.0,-2,ASH_COATED_OSMIUM,9984.0,13.0,9981.0,26.0,,,10000.0,13.0,10002.0,26.0,,,9992.0,0.0,16.0,9992.0,129792.0,130000.0,0.0,39.0,39.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
314200,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,-2,40000.0,-2,ASH_COATED_OSMIUM,9984.0,11.0,9982.0,24.0,,,10000.0,11.0,,,,,9992.0,0.0,16.0,9992.0,109824.0,110000.0,0.0,35.0,11.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
315300,,,ASH_COATED_OSMIUM,XIRECS,10000.0,6,-2,60000.0,-2,ASH_COATED_OSMIUM,9984.0,15.0,,,,,10000.0,15.0,,,,,9992.0,0.0,16.0,9992.0,149760.0,150000.0,0.0,15.0,15.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
316200,,,ASH_COATED_OSMIUM,XIRECS,9985.0,3,-2,29955.0,-2,ASH_COATED_OSMIUM,9985.0,11.0,9982.0,20.0,,,10000.0,11.0,,,,,9992.5,0.0,15.0,9992.5,109835.0,110000.0,0.0,31.0,11.0,-7.5,0.0,-15.0,sell_aggressor,-2,ASH_COATED_OSMIUM
318800,,,ASH_COATED_OSMIUM,XIRECS,9986.0,7,-2,69902.0,-2,ASH_COATED_OSMIUM,9986.0,12.0,9983.0,26.0,,,10004.0,26.0,,,,,9995.0,0.0,18.0,9991.684210526315,119832.0,260104.0,-0.3684210526315789,38.0,26.0,-9.0,0.0,-18.0,sell_aggressor,-2,ASH_COATED_OSMIUM
321100,,,ASH_COATED_OSMIUM,XIRECS,10002.0,6,-2,60012.0,-2,ASH_COATED_OSMIUM,9986.0,14.0,9984.0,25.0,,,10002.0,14.0,10005.0,25.0,,,9994.0,0.0,16.0,9994.0,139804.0,140028.0,0.0,39.0,39.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
324600,,,ASH_COATED_OSMIUM,XIRECS,10002.0,6,-2,60012.0,-2,ASH_COATED_OSMIUM,9984.0,21.0,,,,,10002.0,15.0,10005.0,21.0,,,9993.0,0.0,18.0,9994.5,209664.0,150030.0,0.16666666666666666,21.0,36.0,9.0,18.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
330800,,,ASH_COATED_OSMIUM,XIRECS,9982.0,6,-2,59892.0,-2,ASH_COATED_OSMIUM,9982.0,25.0,,,,,10003.0,25.0,,,,,9992.5,0.0,21.0,9992.5,249550.0,250075.0,0.0,25.0,25.0,-10.5,0.0,-21.0,sell_aggressor,-2,ASH_COATED_OSMIUM
333400,,,ASH_COATED_OSMIUM,XIRECS,9983.0,10,-2,99830.0,-2,ASH_COATED_OSMIUM,9983.0,11.0,9980.0,27.0,,,9999.0,11.0,10001.0,27.0,,,9991.0,0.0,16.0,9991.0,109813.0,109989.0,0.0,38.0,38.0,-8.0,0.0,-16.0,sell_aggressor,-2,ASH_COATED_OSMIUM
333600,,,ASH_COATED_OSMIUM,XIRECS,9999.0,5,-2,49995.0,-2,ASH_COATED_OSMIUM,9980.0,26.0,,,,,9999.0,11.0,10001.0,26.0,,,9989.5,0.0,19.0,9993.351351351352,259480.0,109989.0,0.40540540540540543,26.0,37.0,9.5,19.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
346700,,,ASH_COATED_OSMIUM,XIRECS,9979.0,3,-2,29937.0,-2,ASH_COATED_OSMIUM,9979.0,21.0,,,,,9998.0,13.0,,,,,9988.5,0.0,19.0,9990.735294117647,209559.0,129974.0,0.23529411764705882,21.0,13.0,-9.5,0.0,-19.0,sell_aggressor,-2,ASH_COATED_OSMIUM
349500,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,-2,59994.0,-2,ASH_COATED_OSMIUM,9980.0,30.0,,,,,9999.0,11.0,10001.0,30.0,,,9989.5,0.0,19.0,9993.90243902439,299400.0,109989.0,0.4634146341463415,30.0,41.0,9.5,19.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
351800,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,-2,40012.0,-2,ASH_COATED_OSMIUM,9987.0,13.0,9985.0,21.0,,,10003.0,13.0,10006.0,21.0,,,9995.0,0.0,16.0,9995.0,129831.0,130039.0,0.0,34.0,34.0,8.0,16.0,0.0,buy_aggressor,-2,ASH_COATED_OSMIUM
